Date,AUT,BEL,BGR,CHE,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,ITA,LTU,LUX,LVA,MNE,NLD,NOR,POL,PRT,ROU,SVK,SVN,SWE
2014-12-01 00:00:00+00:00,13.690739,255.270652,,,,,,,,,,,,,,,,,,,34.177793,,,,,,,
2014-12-08 00:00:00+00:00,14.757118,282.402174,,,,,,,,,,,,,,,,,,,7.950812,33.430261,,61.241548,,,,
2014-12-15 00:00:00+00:00,20.487565,82.252752,,,,,,28.580358,2.326405,10.282348,565.934652,,,,,,,2.911101,,,5.565020,36.405180,,40.144702,,16.078478,,
2014-12-22 00:00:00+00:00,16.400587,63.072973,,,18.746348,,,26.553919,0.996682,10.211688,165.094472,,,,16.234671,,,0.370858,4.425341,,11.368090,37.449193,,27.527292,,14.390776,,
2014-12-29 00:00:00+00:00,9.187093,21.806252,6.165022,8.816646,11.319053,48.349540,3.693729,26.982021,0.973212,10.448312,67.842173,30.275651,8.625221,2.026643,8.822605,30.771668,1.197417,0.410710,2.054778,0.682959,11.915287,20.364011,16.883726,14.164548,,6.694935,1.595259,25.180855
2015-01-05 00:00:00+00:00,6.464033,11.394616,5.691464,7.948619,8.255798,60.180836,4.313595,29.350631,1.111696,11.371037,67.165018,40.201943,6.896917,2.053321,5.102804,31.102619,1.375536,0.494497,0.959161,0.464315,13.176802,18.173565,19.304946,6.486619,7.515845,3.410708,1.558185,18.887125
2015-01-12 00:00:00+00:00,7.544132,11.308632,5.325464,8.067851,8.111988,61.733801,4.302911,31.024952,1.064750,11.088708,66.620137,43.659479,6.544565,2.034006,4.995757,34.317196,1.316429,0.500841,0.898512,0.453964,12.359021,18.173887,19.847702,6.470821,7.418006,3.496952,1.517464,18.812304
2015-01-19 00:00:00+00:00,6.855185,11.738174,5.030595,8.354589,8.265440,63.052533,4.334649,32.299613,1.085008,11.718298,74.929631,44.666973,6.046220,2.056268,5.039740,34.545905,1.354827,0.541307,0.934679,0.426810,12.836494,19.380042,20.101113,6.485000,7.363411,3.507315,1.518125,19.665536
2015-01-26 00:00:00+00:00,7.111723,11.404311,5.091113,8.430060,8.345863,62.747558,4.314101,31.286824,1.073815,10.830176,72.205304,44.235333,6.222137,2.138506,5.108749,34.889905,1.331238,0.534708,0.913643,0.443065,12.388927,18.139214,19.972750,6.301411,7.274851,3.543976,1.564649,19.180768
2015-02-02 00:00:00+00:00,7.884554,11.702229,5.052982,8.638911,8.531786,63.909561,4.324173,32.719880,1.085369,10.991123,78.002310,44.566839,5.886042,2.194524,5.117530,35.292738,1.324708,0.526204,0.921149,0.452196,12.355826,19.428238,20.059363,6.550774,7.413512,3.570435,1.603970,19.843071
2015-02-09 00:00:00+00:00,7.936390,11.303735,5.395077,8.391774,8.327089,62.714280,4.155518,31.730343,1.048899,10.751107,70.780786,43.367554,6.828482,2.152077,5.056070,35.204732,1.312893,0.520911,0.902268,0.460488,12.011872,17.787161,19.746560,6.461256,7.488393,3.533952,1.559030,18.262298
2015-02-16 00:00:00+00:00,7.674013,11.202244,5.376393,8.244750,8.201542,61.966662,4.217875,30.574113,1.049500,10.671381,68.929310,42.378420,6.662214,2.077679,5.008253,34.337077,1.272905,0.511158,0.885702,0.442357,11.873829,17.266542,19.672369,6.004024,7.433125,3.498331,1.495048,18.477768
2015-02-23 00:00:00+00:00,7.850783,11.066729,4.696500,8.153946,8.048214,61.885024,4.144280,29.942768,0.982988,10.230815,66.306857,45.033330,6.046298,2.050911,4.955484,34.033905,1.277798,0.500371,0.879149,0.417429,11.754299,17.348857,19.335571,6.127804,7.020048,3.437964,1.468649,18.074202
2015-03-02 00:00:00+00:00,7.695266,10.927940,4.651518,7.907054,7.970685,60.940500,4.059220,28.543190,0.996928,10.232148,62.828024,41.381423,5.898286,2.046774,4.902966,33.614405,1.255571,0.492439,0.867179,0.418083,11.621698,16.769131,19.325774,5.725857,7.060482,3.446077,1.432482,17.595179
2015-03-09 00:00:00+00:00,7.577088,10.631387,4.974792,7.542631,7.890244,60.033168,3.880393,28.263530,0.968821,10.001720,59.995089,41.071214,6.209839,2.015232,4.877792,33.225048,1.176810,0.499263,0.836994,0.412851,11.370479,16.299833,19.106244,5.564583,6.940250,3.425893,1.433464,16.994054
2015-03-16 00:00:00+00:00,7.358655,10.648775,4.785976,7.305798,7.674488,58.870978,3.892863,28.953631,0.937780,10.014524,60.204048,41.079738,6.112821,1.926589,4.799061,33.144006,1.185411,0.504847,0.834643,0.398673,11.406990,16.456042,18.709107,5.590321,6.889911,3.311488,1.410673,15.945399
2015-03-23 00:00:00+00:00,6.967112,10.775735,4.536960,7.364906,7.595108,58.995231,3.952481,28.869731,0.980161,10.071831,60.906892,43.308430,5.919859,1.903183,4.759319,32.291493,1.221155,0.498037,0.843837,0.391482,11.413317,16.676076,18.672309,5.607552,6.760462,3.237803,1.387816,15.050705
2015-03-30 00:00:00+00:00,7.007006,10.561134,4.388238,7.073839,7.699673,56.369339,3.705274,24.603351,0.952083,9.812768,57.422690,47.956914,5.492440,1.870911,4.733121,30.613208,1.203935,0.466251,0.819375,0.392970,11.149866,15.307315,18.357952,5.057512,6.739786,3.215554,1.349482,16.327327
2015-04-06 00:00:00+00:00,6.738905,9.941754,4.458387,6.705458,7.147857,54.567432,3.641065,26.481440,0.918929,9.220620,52.273893,33.317271,5.486917,1.867726,4.534728,29.815226,1.139226,0.444917,0.794869,0.390708,10.509286,14.684179,17.451458,5.091738,6.580500,3.133131,1.311238,15.322488
2015-04-13 00:00:00+00:00,6.538777,9.900192,3.878030,6.642208,7.092190,56.433789,3.719071,26.761431,0.917901,9.071530,47.366315,36.271726,4.964583,1.795952,4.536039,30.805571,1.174036,0.466278,0.810774,0.341012,10.536388,14.619006,18.176649,5.213667,5.873071,3.165375,1.345595,15.608161
2015-04-20 00:00:00+00:00,6.560487,9.968372,4.038399,6.552000,6.969554,55.063339,3.585524,26.437050,0.886179,8.933274,47.003458,36.052205,5.181488,1.790226,4.518222,29.978554,1.150000,0.476254,0.803351,0.334708,10.673504,13.681286,17.908488,5.280964,6.224863,3.107435,1.319030,14.366161
2015-04-27 00:00:00+00:00,6.423301,9.766621,3.730048,6.748119,6.788810,53.404929,3.543839,25.647575,0.848327,8.718587,48.127417,36.398051,4.935185,1.731417,4.331375,28.850524,1.091988,0.459046,0.749167,0.332339,10.306887,14.207518,16.834577,5.157411,5.915565,3.023595,1.134155,14.507964
2015-05-04 00:00:00+00:00,6.296876,9.789460,3.588637,6.682994,6.650143,55.452963,3.643167,26.958314,0.848220,8.412927,45.361560,35.387667,5.242058,1.750726,4.508385,31.337000,1.124333,0.463811,0.746777,0.317929,10.187156,13.720304,17.642887,5.327982,5.966875,2.994099,1.335292,14.200071
2015-05-11 00:00:00+00:00,5.420249,9.334680,3.656500,6.255226,6.807381,51.965628,3.453077,27.387857,0.843929,8.442887,44.256941,35.214664,5.136036,1.747994,4.486650,31.658976,1.142381,0.446595,0.766601,0.316440,9.866161,13.411375,17.488411,5.354167,5.878083,3.077738,1.360560,14.028946
2015-05-18 00:00:00+00:00,6.442476,9.737874,3.630720,6.684137,6.860107,54.515033,3.556732,26.825899,0.846327,8.224315,46.937232,35.145089,5.316268,1.760208,4.487040,31.460482,1.146994,0.462783,0.754333,0.313089,10.389647,13.223679,17.593601,5.311095,5.954542,3.056637,1.349012,13.781726
2015-05-25 00:00:00+00:00,5.949027,9.441985,3.548619,6.430696,6.802708,52.464512,3.467179,27.082236,0.819173,8.043833,44.969554,33.609366,5.170149,1.751595,4.325098,30.722387,1.128863,0.445234,0.737744,0.327429,10.177539,14.881464,17.573845,5.442911,5.880702,3.037113,1.327155,13.851970
2015-06-01 00:00:00+00:00,6.050007,9.646570,3.655190,6.580429,6.716762,53.116269,3.401095,27.965304,0.803107,8.226464,46.167994,34.068176,5.232524,1.761899,4.623063,30.917589,1.120464,0.470881,0.721351,0.341982,10.488784,12.800827,16.497964,5.494327,5.945321,3.014708,1.354256,13.552696
2015-06-08 00:00:00+00:00,6.309085,9.607963,3.695607,6.626018,6.706577,55.034621,3.456780,27.868952,0.777161,8.263970,45.351292,34.028271,5.458821,1.881786,4.763089,34.770381,1.125732,0.475635,0.721363,0.363804,10.473393,12.350714,17.613851,5.301095,6.154298,3.058833,1.408625,13.388458
2015-06-15 00:00:00+00:00,6.469159,9.486917,3.723143,6.559190,6.664298,54.309772,3.470524,27.392744,0.770179,7.576153,44.808137,34.060938,5.766988,1.787363,4.528802,33.700720,1.122601,0.478935,0.719946,0.353821,10.431573,12.424381,17.457655,5.557214,6.044571,3.001327,1.373345,13.177976
2015-06-22 00:00:00+00:00,6.370298,9.494772,3.747512,6.405018,6.681077,54.687957,3.455589,28.680679,0.696378,7.994643,45.846363,33.984357,5.480030,1.689929,4.481591,33.265929,1.083952,0.453372,0.655839,0.351952,10.446079,11.995571,17.562726,5.554875,5.923994,3.012435,1.243458,13.327631
2015-06-29 00:00:00+00:00,6.530692,9.842725,3.758929,6.598089,6.671321,55.856929,3.487131,30.821321,0.767375,8.049278,48.163429,34.666616,5.485042,1.907429,4.683259,36.301036,1.122393,0.505685,0.735089,0.378446,11.245850,11.595036,17.849935,5.649577,6.045155,3.047405,1.361190,12.687571
2015-07-06 00:00:00+00:00,6.564830,9.521314,3.925857,6.583512,6.449845,55.490378,3.343565,31.646363,0.751042,8.030369,47.095565,33.471018,6.330780,2.037292,4.816945,39.158982,1.084179,0.484451,0.724601,0.406018,10.609589,11.434893,17.647143,5.711702,6.365167,3.095214,1.409030,12.283506
2015-07-13 00:00:00+00:00,6.622626,9.196244,3.857917,6.415976,6.691458,55.423622,3.231577,31.728232,0.726149,7.922899,45.676750,33.743524,6.631619,2.166940,4.837528,40.847839,1.070530,0.492936,0.714935,0.356893,10.482560,11.158298,17.662232,5.779286,6.370690,3.124143,1.445405,11.658030
2015-07-20 00:00:00+00:00,6.543616,8.472729,4.114161,6.365524,6.672464,55.295574,3.139792,31.736381,0.725471,7.919256,46.779768,33.405298,7.184196,2.284988,4.975808,41.540768,1.064857,0.485426,0.716304,0.378847,10.165387,11.191810,17.829839,5.762970,6.700964,3.117994,1.439232,11.720542
2015-07-27 00:00:00+00:00,5.815948,8.455571,4.174637,6.081196,6.208381,53.639856,3.210756,30.232565,0.734304,7.945220,43.793780,32.969006,7.625690,1.988827,4.280257,37.393988,1.097146,0.441626,0.716214,0.458940,9.652585,11.325107,17.160369,5.700244,6.468625,2.865779,1.216631,11.965393
2015-08-03 00:00:00+00:00,5.892981,8.811784,4.002661,6.255060,6.278440,54.098302,3.424470,29.430845,0.749970,7.955935,42.731827,32.731845,6.638696,2.111024,4.704479,35.371935,1.148482,0.455984,0.757470,0.462304,9.828332,11.583964,18.026512,5.431244,6.454333,2.931976,1.228744,12.423661
2015-08-10 00:00:00+00:00,5.988225,9.095283,4.006571,6.453440,6.606482,54.211220,3.519405,27.468435,0.778399,7.966833,40.783440,33.803804,6.249923,2.130637,4.894875,28.357690,1.145530,0.442570,0.759845,0.444244,10.436027,11.684113,17.245863,5.193833,6.389655,3.056589,1.311964,12.761298
2015-08-17 00:00:00+00:00,6.352234,9.253923,3.832994,6.431857,6.519083,53.559829,3.602744,27.204708,0.754452,8.139905,41.496786,34.182595,6.180577,1.882917,4.114827,26.637423,1.106780,0.454690,0.738839,0.383333,10.546862,11.421970,17.468536,5.198042,6.064714,3.022726,1.347690,12.688833
2015-08-24 00:00:00+00:00,6.447268,9.415789,3.914155,6.558452,6.707202,55.029945,3.613982,28.242768,0.802393,8.247458,43.940220,33.638077,5.793893,1.945018,4.725323,32.191869,1.121440,0.470570,0.752774,0.402226,10.798106,11.590708,17.856923,5.227125,6.119839,3.074417,1.376839,12.951268
2015-08-31 00:00:00+00:00,6.293125,9.584558,4.114774,6.625726,6.685917,55.437573,3.607351,28.138619,0.820673,8.458310,45.104685,33.921152,6.437583,1.971208,4.800548,35.416875,1.124863,0.489482,0.756679,0.394464,10.908220,12.166143,17.967661,5.314619,6.545345,3.036185,1.426690,13.398887
2015-09-07 00:00:00+00:00,6.262874,9.624092,3.859423,6.489696,6.723226,55.274598,3.588929,26.791298,0.855744,8.677375,45.377387,34.872536,5.728113,1.809286,4.560049,32.789565,1.141667,0.492496,0.749333,0.340232,10.544140,12.205107,17.591667,5.416339,6.114530,3.088339,1.363613,13.657030
2015-09-14 00:00:00+00:00,6.020326,9.673251,3.763119,6.903583,6.789417,56.199061,3.634435,26.831399,0.854780,8.102387,45.493435,35.126985,5.473881,1.891036,4.749871,33.649393,1.172655,0.487063,0.772601,0.347167,10.861613,12.475310,18.161810,5.354690,6.127696,2.999542,1.400732,13.231226
2015-09-21 00:00:00+00:00,6.094923,9.755010,3.680137,6.667149,6.764571,56.049641,3.603815,26.999619,0.873565,8.573208,46.426012,35.223494,5.111869,1.792857,4.625842,31.598357,1.187232,0.480180,0.772321,0.328494,10.801707,13.149298,18.116655,5.404024,6.136911,3.114214,1.390560,13.690161
2015-09-28 00:00:00+00:00,6.782850,9.756506,3.836607,6.758554,6.803131,55.216726,3.621387,26.819512,0.881780,8.873208,47.518738,35.960298,4.880655,1.781345,4.651171,31.231607,1.179351,0.476646,0.771613,0.322339,10.832661,13.100690,18.219196,5.411958,6.181065,3.163089,1.407452,13.971875
2015-10-05 00:00:00+00:00,6.835452,9.705137,3.939845,6.802690,7.163119,56.529070,3.691839,26.662167,0.952054,9.606155,48.310804,36.593938,5.012036,1.752786,4.772193,31.686714,1.230923,0.502690,0.805631,0.227994,11.203176,13.934899,18.364637,5.364625,6.387845,3.215560,1.403161,13.639131
2015-10-12 00:00:00+00:00,6.908351,10.175930,4.156107,7.049315,7.621506,58.682754,3.780750,25.934702,0.952256,9.365397,55.571881,37.506842,4.948024,1.837982,4.910167,31.832500,1.239530,0.528805,0.843256,0.322244,11.570750,14.633893,19.188208,5.313637,6.707839,3.319708,1.413143,15.717060
2015-10-19 00:00:00+00:00,6.938293,10.131305,4.222470,7.035131,7.600702,58.287682,3.809060,26.749940,0.955476,9.422387,54.986452,37.716580,5.097420,1.852435,4.717682,31.709494,1.252589,0.522958,0.836351,0.331512,11.353195,14.544560,19.296595,5.288786,6.680845,3.320696,1.389238,15.297250
2015-10-26 00:00:00+00:00,6.663214,9.959190,4.402429,6.974637,7.319786,57.984214,3.825792,26.837315,0.972238,9.857821,52.162452,38.297351,5.128095,1.806286,4.865091,31.775369,1.231440,0.508609,0.840762,0.335101,11.341269,14.994506,18.947179,5.392607,6.725440,3.316804,1.329833,15.744762
2015-11-02 00:00:00+00:00,7.040774,9.949973,4.462899,7.073101,7.692435,58.473661,3.881619,26.833208,0.957190,9.621777,51.677036,38.861312,5.456054,1.842435,4.975205,31.892839,1.258440,0.506031,0.848583,0.353208,11.634196,14.792851,19.391423,5.438595,6.910571,3.410391,1.414595,15.384685
2015-11-09 00:00:00+00:00,6.993330,9.777789,4.169476,7.049738,7.530780,59.741167,3.768071,26.895435,0.964143,9.895219,51.467173,38.601821,5.243619,1.828482,4.896537,32.196113,1.241107,0.502204,0.829583,0.349411,11.784083,15.559845,18.611714,5.353381,6.822548,3.344161,1.425881,16.078958
2015-11-16 00:00:00+00:00,7.391235,10.316512,4.272726,7.357071,7.315952,60.727923,3.925089,27.802607,0.985435,10.122964,55.686554,40.091196,5.310196,1.874310,4.891353,33.205810,1.273113,0.496082,0.841179,0.352750,11.946500,17.562268,19.436833,5.528036,6.868679,3.333536,1.475065,17.502244
2015-11-23 00:00:00+00:00,7.337981,10.768439,4.633899,8.057518,8.178964,62.641198,4.048881,29.511315,1.034375,10.264595,65.631268,40.508640,5.384446,2.081256,5.104966,34.589030,1.315399,0.508092,0.902226,0.380435,12.201341,17.575869,20.145119,5.813238,7.211506,3.581423,1.542679,17.832054
2015-11-30 00:00:00+00:00,7.635262,10.626929,4.728560,7.812143,7.960042,61.573357,3.988196,29.646250,1.018952,10.253022,61.865143,40.623271,5.761256,2.025363,5.076232,34.576452,1.291054,0.499988,0.883310,0.393958,12.087466,17.289589,19.721714,5.861708,6.877315,3.553530,1.544530,17.618964
2015-12-07 00:00:00+00:00,7.614308,10.721673,5.023113,8.015119,8.118935,61.505841,4.023821,28.154470,1.008012,10.238601,63.091565,40.950771,6.252220,2.067315,5.123000,32.458815,1.336464,0.521241,0.886929,0.415030,12.264478,17.303155,19.941095,5.755244,7.346946,3.561869,1.611494,26.022528
2015-12-14 00:00:00+00:00,7.988240,10.401241,5.128262,7.889833,7.977119,59.387878,4.068815,29.388387,1.019768,10.601810,59.801571,40.202836,6.491363,2.102036,5.011588,34.926494,1.335607,0.515598,0.896905,0.429595,12.155786,18.081310,19.971679,5.793089,7.396696,3.518976,1.583524,18.205851
2015-12-21 00:00:00+00:00,6.299356,9.179701,4.558030,7.103470,6.402857,49.636199,3.621857,26.248673,0.883976,9.033327,53.570905,36.693432,5.926720,1.922607,4.294254,28.540048,1.178280,0.397454,0.789571,0.424268,11.072802,16.485804,16.608298,5.285024,6.433315,2.980042,1.356708,16.053762
2015-12-28 00:00:00+00:00,6.419034,8.999190,4.957440,7.072333,6.673387,49.094219,3.666429,25.328042,1.040107,11.024518,56.177506,36.200179,6.135565,1.991542,4.304512,27.167917,1.305524,0.401244,0.872923,0.431244,11.603801,17.858339,17.455131,5.150476,6.441452,3.073905,1.329339,17.976464
2016-01-04 00:00:00+00:00,7.674085,10.525310,5.588500,8.036173,8.491780,58.984552,4.287196,27.628393,1.280607,13.177631,63.810804,41.558664,5.876446,2.016887,5.192808,30.329887,1.541464,0.499226,1.035613,0.400970,13.905372,21.426220,20.103405,6.073571,7.459351,3.532321,1.634935,21.791929
2016-01-11 00:00:00+00:00,8.146650,11.003310,5.025071,8.396167,8.430857,61.959600,4.274518,30.403690,1.261500,12.781089,69.487673,44.332226,5.837696,2.022720,5.082833,34.111101,1.465476,0.508496,0.996635,0.413048,14.114827,21.270631,20.473226,6.095536,7.325583,3.568179,1.550970,22.404095
2016-01-18 00:00:00+00:00,8.565726,11.426594,5.973494,8.487315,8.999525,63.777938,4.451690,30.629268,1.198893,13.049155,73.167458,42.969396,6.699446,2.204571,5.288445,35.685863,1.475048,0.549560,0.997601,0.463179,14.233780,21.499524,21.039077,6.085827,7.923256,3.766689,1.660137,22.309321
2016-01-25 00:00:00+00:00,7.893293,10.590851,5.416881,7.910762,8.217833,61.164205,4.058220,29.689649,1.102595,10.907244,63.142981,41.397524,6.356875,2.029327,5.157795,34.397607,1.344887,0.498560,0.910940,0.420607,13.855753,18.239298,19.709786,5.956083,7.521815,3.620143,1.585958,18.858881
2016-02-01 00:00:00+00:00,7.798501,10.648030,4.812113,7.757327,8.031054,61.137365,4.093756,29.533601,1.075143,11.005488,61.960190,41.630259,5.829518,1.970768,5.016265,34.050560,1.301649,0.491537,0.883994,0.404161,13.758763,18.608744,19.443256,5.925494,7.169619,3.506500,1.539107,19.191185
2016-02-08 00:00:00+00:00,7.763716,10.825417,4.856167,7.945804,7.991690,60.858894,4.133363,29.689268,1.044798,10.493643,65.548821,42.939298,5.876964,1.978542,5.013695,33.847780,1.310048,0.499667,0.888250,0.408000,13.805240,18.771083,19.475179,5.869786,7.059768,3.477000,1.495946,19.031006
2016-02-15 00:00:00+00:00,7.914769,10.918254,4.489119,8.026756,8.075036,62.080641,4.080911,30.843012,1.060750,10.794054,68.728208,42.651929,5.318446,1.965149,5.017754,33.361607,1.286631,0.512757,0.901452,0.357018,13.826449,19.356768,19.665327,6.178500,7.000899,3.441321,1.550488,19.799881
2016-02-22 00:00:00+00:00,7.667744,10.693027,4.406399,7.872560,7.980440,60.577323,3.997750,30.026006,0.998785,10.861821,64.790940,42.910565,5.374881,1.949339,4.900426,33.383208,1.329970,0.507232,0.879405,0.380113,13.546058,18.763065,19.478952,6.164179,6.830720,3.429137,1.495042,19.118821
2016-02-29 00:00:00+00:00,7.809101,10.741598,4.109256,8.114065,7.988506,60.717400,4.118607,29.753268,1.044060,10.821643,67.103554,42.724027,5.331877,1.971286,4.957429,33.493292,1.334661,0.518165,0.877375,0.383637,13.661726,18.800554,19.521339,6.052452,6.769250,3.440321,1.498738,19.371583
2016-03-07 00:00:00+00:00,7.790723,10.525615,4.277988,7.910071,7.928613,59.894426,4.099119,30.388631,1.021482,10.458065,66.230167,42.450307,5.486339,1.996619,4.877214,33.342577,1.287857,0.515118,0.876583,0.383315,13.279131,18.059857,19.453935,5.987107,6.796101,3.378339,1.493613,18.610452
2016-03-14 00:00:00+00:00,7.609781,10.492543,4.502929,7.679732,7.802280,59.415813,3.888565,29.731452,1.006887,10.239952,62.809619,41.549205,5.816917,1.947101,4.605598,32.194827,1.311571,0.506430,0.872238,0.369571,13.221576,16.419667,19.436762,5.886399,6.843363,3.368030,1.465345,17.174304
2016-03-21 00:00:00+00:00,7.374114,10.222930,4.367135,7.283320,7.502806,55.824645,3.577586,26.538686,0.991427,10.210274,58.981553,38.960648,5.402832,1.920695,4.786864,30.691705,1.277024,0.495664,0.840928,0.368928,13.018484,15.815907,18.603043,5.544163,6.915082,3.247198,1.421292,16.652822
2016-03-28 00:00:00+00:00,6.759728,9.671690,3.989875,6.903429,7.037274,54.802095,3.628899,27.479280,0.942284,9.607958,55.821060,38.154323,5.307107,1.761506,4.510476,29.349429,1.185673,0.463010,0.807512,0.344339,12.334720,16.047375,17.515054,5.654060,6.391077,3.102335,1.349577,15.952179
2016-04-04 00:00:00+00:00,6.927905,9.890875,3.714756,7.022232,7.177857,56.197670,3.701006,28.313548,0.911464,9.498631,54.767256,38.298667,4.973744,1.741673,4.565979,30.646911,1.197030,0.477881,0.799595,0.309304,12.519951,15.510280,18.108970,5.660946,6.202315,3.130653,1.388000,15.821131
2016-04-11 00:00:00+00:00,6.795789,9.740253,3.740089,6.918310,7.217065,56.080661,3.678030,28.000030,0.872971,9.310833,51.539673,38.593381,4.962637,1.706494,4.556155,30.214673,1.221827,0.483707,0.794905,0.306244,12.380876,15.125256,18.193399,5.749893,6.210696,3.128649,1.374232,15.715571
2016-04-18 00:00:00+00:00,6.757696,9.660586,3.624893,6.922274,7.256548,55.606564,3.530000,27.456226,0.901577,9.365238,51.286714,37.104336,5.112869,1.719387,4.578967,29.933583,1.230577,0.487705,0.797714,0.308690,12.366707,15.030048,18.052946,5.473887,6.136167,3.173214,1.394250,15.809196
2016-04-25 00:00:00+00:00,7.000720,10.138856,3.692321,7.111875,7.482333,56.585798,3.686018,26.744024,0.890577,9.112798,55.587762,37.990265,4.809982,1.840946,4.638100,28.747458,1.242375,0.482488,0.787452,0.337643,12.186438,15.102065,18.116565,5.088446,6.093363,3.228304,1.286214,15.811964
2016-05-02 00:00:00+00:00,6.454484,8.992318,3.731435,6.482768,7.055560,52.516440,3.294827,26.413256,0.825815,8.246905,46.261530,35.252506,4.665185,1.770583,4.545969,30.160458,1.193863,0.443140,0.726405,0.315732,11.568409,13.414738,16.702554,5.267726,5.870835,3.095048,1.317375,13.595702
2016-05-09 00:00:00+00:00,6.708421,9.336357,3.721423,6.736601,6.968060,55.435265,3.389399,26.850292,0.807030,8.132125,46.362899,34.474089,5.103310,1.762804,4.521497,30.570905,1.188792,0.482299,0.748577,0.310696,12.373299,12.918601,17.639458,5.345732,6.084399,3.119565,1.413744,13.290470
2016-05-16 00:00:00+00:00,6.410060,9.239040,3.592506,6.432417,6.996333,53.402385,3.361214,26.301554,0.813982,8.267149,45.483369,35.417131,5.005321,1.711994,4.372749,30.235482,1.174179,0.460449,0.751435,0.319339,12.103405,12.874607,17.816732,5.222256,6.021351,3.101815,1.351952,13.527601
2016-05-23 00:00:00+00:00,6.226146,9.393134,3.475315,6.693030,6.844060,53.737841,3.418143,26.692804,0.793065,7.943946,45.411411,34.932887,5.015268,1.659292,4.575082,30.392524,1.166179,0.484106,0.757744,0.306571,12.431714,12.541476,16.796565,5.011857,6.004774,3.040713,1.376976,13.256423
2016-05-30 00:00:00+00:00,6.623232,9.436985,3.583232,6.706179,6.845805,55.187204,3.502030,26.792815,0.781625,8.123607,45.906607,33.930083,5.512756,1.712077,4.533463,28.351976,1.191768,0.484162,0.765363,0.309952,12.475001,11.531089,17.856661,5.224149,6.022321,3.056946,1.365446,12.853095
2016-06-06 00:00:00+00:00,6.570022,9.379685,3.640863,6.523018,6.762643,54.424668,3.479667,28.174875,0.786482,8.333798,44.012232,34.941789,5.361804,1.745869,4.529504,31.430994,1.154786,0.479908,0.719768,0.314036,12.337668,11.906536,17.609696,5.202964,5.977113,3.028869,1.391137,12.920571
2016-06-13 00:00:00+00:00,6.587993,9.439792,3.770113,6.719065,6.765389,54.689565,3.509417,27.763554,0.780671,8.178940,44.582435,34.539521,5.983762,1.767786,4.616723,31.955863,1.171006,0.480393,0.735248,0.315583,12.425362,11.818381,17.831851,5.306470,6.116345,3.055935,1.380911,12.826994
2016-06-20 00:00:00+00:00,6.711640,9.252472,4.005946,6.693494,6.879143,54.862763,3.493244,27.998482,0.710446,7.093899,45.345179,34.372863,6.927845,1.859589,4.929567,33.709821,1.162613,0.461598,0.700018,0.365339,12.766750,11.759089,18.307464,5.443399,6.492155,3.176208,1.409976,12.143702
2016-06-27 00:00:00+00:00,6.639629,9.270177,3.849238,6.756935,6.839185,55.228729,3.431077,29.386042,0.758220,7.863321,45.071083,33.674170,6.736649,1.960732,4.803118,34.971048,1.191262,0.477205,0.743560,0.363446,12.513109,11.606048,18.200405,5.566494,6.427167,3.161363,1.417935,12.503060
2016-07-04 00:00:00+00:00,6.544597,9.195720,3.824958,6.717315,6.115452,55.336519,3.326560,30.198042,0.771958,8.133238,46.283815,33.119637,6.754667,2.016613,4.694070,36.559589,1.097423,0.480536,0.715399,0.380375,12.359076,11.503631,17.396119,5.713232,6.277762,3.020440,1.412405,12.312685
2016-07-11 00:00:00+00:00,6.649192,9.034993,3.933274,6.604899,6.644119,54.880710,3.202560,29.729827,0.748113,7.897548,43.759256,33.539387,7.077226,2.051726,4.717001,35.247315,1.156107,0.479409,0.719577,0.383464,12.360626,11.004833,17.705583,5.751804,6.495690,3.052673,1.430155,11.693482
2016-07-18 00:00:00+00:00,6.511601,8.591930,3.864607,6.221571,6.623738,54.922530,3.085131,30.212994,0.749810,7.887018,46.403708,34.366188,6.625298,2.070690,4.555588,36.122339,1.173012,0.485357,0.723214,0.388012,12.738603,10.630899,17.646238,5.789601,6.304256,2.992685,1.438571,11.297042
2016-07-25 00:00:00+00:00,6.386625,8.571972,4.042833,6.091976,6.540161,54.139249,3.099369,30.440143,0.760667,7.918839,44.975381,33.213321,7.006531,2.134583,4.545534,36.125702,1.204232,0.477787,0.751851,0.414405,12.205876,10.774214,18.015476,5.828393,6.590655,2.997259,1.355268,11.064375
2016-08-01 00:00:00+00:00,6.204522,8.676850,4.026214,5.996982,6.318601,53.263122,3.195315,29.556089,0.774095,8.057887,41.928692,32.771182,7.094494,1.936280,4.471013,32.514411,1.186238,0.439854,0.738798,0.411565,11.788100,11.186345,17.512917,5.594488,6.382839,2.971887,1.244804,11.320518
2016-08-08 00:00:00+00:00,6.286141,8.870379,3.797964,6.213357,6.499744,53.052653,3.392613,27.815274,0.801143,8.284667,41.089095,33.088423,6.167470,1.855446,4.376134,26.420851,1.201702,0.424356,0.739202,0.385042,11.589412,11.898554,17.367726,5.621238,6.061810,2.997024,1.256179,12.275762
2016-08-15 00:00:00+00:00,6.258780,8.922281,3.769631,6.430655,6.677875,52.871868,3.523649,27.697839,0.815893,8.314506,41.457363,33.181042,5.840006,1.886685,4.399966,25.660536,1.186119,0.439921,0.753726,0.379125,11.829079,11.660661,17.105399,5.037131,5.872815,3.047679,1.320429,12.998845
