average,close,dataid,deal,dealamount,dealnum,high,houseid,housetext,indate,indateStr,low,open,remark,subTypeId,subTypeLabel,subTypeName
0,49.1,9f3353bcc6794d50990593627bb71b1e,49.1,0.0,0,49.1,aae0171545a30b490145a30b490a0000,北京,2017-08-17,,49.1,49.1,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.1,3c89c5efde8142cb9c56bc7e4ec82015,49.1,9917.6,202,49.1,aae0171545a30b490145a30b490a0000,北京,2017-08-16,,49.1,49.1,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.0,cec5ff54ad2645448e535acf87b67e14,49.0,0.0,0,49.0,aae0171545a30b490145a30b490a0000,北京,2017-08-15,,49.0,49.0,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.0,948793dd6f24427a9dddb3eda0ea7f57,49.0,0.0,0,49.0,aae0171545a30b490145a30b490a0000,北京,2017-08-14,,49.0,49.0,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.0,f69866c6750c4295a088c240c0a0c7cb,49.0,147.0,3,49.0,aae0171545a30b490145a30b490a0000,北京,2017-08-11,,49.0,49.0,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,48.53,a4753d1a147f44f5a1e52033ec003903,48.53,154719.0,3188,48.53,aae0171545a30b490145a30b490a0000,北京,2017-08-10,,48.53,48.53,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,46.2,3fbb9f9973264553a0d54899e4994642,46.2,92.4,2,46.2,aae0171545a30b490145a30b490a0000,北京,2017-08-09,,46.2,46.2,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,48.0,75fec8b709bb4c77ba716d54857892bc,48.0,70074.0,1460,48.0,aae0171545a30b490145a30b490a0000,北京,2017-08-08,,48.0,48.0,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.97,cea7ab1b6f6841acbc82027bfb50c05a,50.97,0.0,0,50.97,aae0171545a30b490145a30b490a0000,北京,2017-08-07,,50.97,50.97,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.97,63333b64a6ce4a9fae79a52e4995fb59,50.97,0.0,0,50.97,aae0171545a30b490145a30b490a0000,北京,2017-08-04,,50.97,50.97,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.97,0376e32d9dc143ac8d292bd5850e0c0e,50.97,0.0,0,50.97,aae0171545a30b490145a30b490a0000,北京,2017-08-03,,50.97,50.97,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.97,2308e3962fc44b8992aaf86d127b5e9e,50.97,0.0,0,50.97,aae0171545a30b490145a30b490a0000,北京,2017-08-02,,50.97,50.97,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.97,dbeffe980d11460f894235ee91067f25,50.97,0.0,0,50.97,aae0171545a30b490145a30b490a0000,北京,2017-08-01,,50.97,50.97,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.97,d1aa284e8902409eaf5d6f9e30c95c6a,50.97,0.0,0,50.97,aae0171545a30b490145a30b490a0000,北京,2017-07-31,,50.97,50.97,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.97,e88393569a6b488bb6925ad35e8bf0c1,50.97,1376300.0,27000,50.97,aae0171545a30b490145a30b490a0000,北京,2017-07-28,,50.97,50.97,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.6,7221c6dd5e59444993757043f4fe3aff,50.6,1518180.0,30003,50.6,aae0171545a30b490145a30b490a0000,北京,2017-07-27,,50.6,50.6,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.6,f663aae6daa64461b01929ba084c1c9b,50.6,0.0,0,50.6,aae0171545a30b490145a30b490a0000,北京,2017-07-26,,50.6,50.6,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.6,802134e91d8147b58af9a13ea890a0f1,50.6,0.0,0,50.6,aae0171545a30b490145a30b490a0000,北京,2017-07-25,,50.6,50.6,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.6,828a7796a3034049917ee71414403367,50.6,0.0,0,50.6,aae0171545a30b490145a30b490a0000,北京,2017-07-24,,50.6,50.6,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.6,6331ea7f9f54496eb81ed8c8608e23dc,50.6,0.0,0,50.6,aae0171545a30b490145a30b490a0000,北京,2017-07-21,,50.6,50.6,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.6,04f0943a362045c48bb125c0e1c26166,50.6,0.0,0,50.6,aae0171545a30b490145a30b490a0000,北京,2017-07-20,,50.6,50.6,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.6,acaa9dbd19ce44c5a013852689e4ff02,50.6,101.2,2,50.6,aae0171545a30b490145a30b490a0000,北京,2017-07-19,,50.6,50.6,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.98,fc9a6f7d7f264930911edccf93faf1c1,49.98,0.0,0,49.98,aae0171545a30b490145a30b490a0000,北京,2017-07-18,,49.98,49.98,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.98,4ae32cbcfb294c2aa983dec6e15d0d42,49.98,0.0,0,49.98,aae0171545a30b490145a30b490a0000,北京,2017-07-17,,49.98,49.98,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.98,fbe23be23ec94798b90bebe397496d25,49.98,0.0,0,49.98,aae0171545a30b490145a30b490a0000,北京,2017-07-14,,49.98,49.98,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.98,9c22cba14312421991795d13031c19dc,49.98,0.0,0,49.98,aae0171545a30b490145a30b490a0000,北京,2017-07-13,,49.98,49.98,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.98,465ce85ccd0241018b3fa832100bb58a,49.98,106809.0,2137,49.98,aae0171545a30b490145a30b490a0000,北京,2017-07-12,,49.98,49.98,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.6,59c5421820a04c1894cb31c75170b020,50.6,0.0,0,50.6,aae0171545a30b490145a30b490a0000,北京,2017-07-11,,50.6,50.6,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.6,473a034167bb4420aaec73ae18d91fc6,50.6,0.0,0,50.6,aae0171545a30b490145a30b490a0000,北京,2017-07-10,,50.6,50.6,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.6,d85956778ac54114a013d2b72e892cad,50.6,364624.0,7206,50.6,aae0171545a30b490145a30b490a0000,北京,2017-07-07,,50.6,50.6,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.56,ba04f5d7673647c78ddb1a562d3f3810,50.56,0.0,0,50.56,aae0171545a30b490145a30b490a0000,北京,2017-07-06,,50.56,50.56,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.56,f10ed8e1790f49ba9624dda3706d9d77,50.56,0.0,0,50.56,aae0171545a30b490145a30b490a0000,北京,2017-07-05,,50.56,50.56,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.56,d49cd04d3f474c5a8b8f5ad2097b9d0d,50.56,70841.4,1401,50.56,aae0171545a30b490145a30b490a0000,北京,2017-07-04,,50.56,50.56,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.51,64e8c0d9ceee413caba011f16166b65f,50.51,69354.8,1373,50.51,aae0171545a30b490145a30b490a0000,北京,2017-07-03,,50.51,50.51,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.33,913a7791c7584a65a146d2bb90fc1ec2,50.33,326784.0,6493,50.33,aae0171545a30b490145a30b490a0000,北京,2017-06-30,,50.33,50.33,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.11,def5998fa9844b8b8dced37f06ac6f6b,51.11,153545.0,3004,51.11,aae0171545a30b490145a30b490a0000,北京,2017-06-29,,51.11,51.11,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.11,6670d83c030f4badb40d77937c4b87e9,51.11,516530.0,10107,51.11,aae0171545a30b490145a30b490a0000,北京,2017-06-28,,51.11,51.11,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.18,1fbd1a35eda54b1bb2cbd2bfd5009c25,51.18,0.0,0,51.18,aae0171545a30b490145a30b490a0000,北京,2017-06-27,,51.18,51.18,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.18,1f0aa055962a4312b4ad77721471308a,51.18,427092.0,8345,51.18,aae0171545a30b490145a30b490a0000,北京,2017-06-26,,51.18,51.18,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.11,fb3e60b246514a96be3f14358598e161,51.11,69618.6,1362,51.11,aae0171545a30b490145a30b490a0000,北京,2017-06-23,,51.11,51.11,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.35,ee0d5fd23e2c4264888016778716b1ee,51.35,474956.0,9249,51.35,aae0171545a30b490145a30b490a0000,北京,2017-06-21,,51.35,51.35,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.39,263191f3e68d46b39a49f5d495ca5157,51.39,1000360.0,19467,51.39,aae0171545a30b490145a30b490a0000,北京,2017-06-20,,51.39,51.39,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.15,df439eb93217470e95ae0d11b4c213c1,51.15,317966.0,6216,51.15,aae0171545a30b490145a30b490a0000,北京,2017-06-19,,51.15,51.15,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.49,19515aecfe404fb68c9ad04ead7fab33,51.49,751871.0,14602,51.49,aae0171545a30b490145a30b490a0000,北京,2017-06-16,,51.49,51.49,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,35.55,c05f42b851fe4cc285f2058cd05d442e,32.36,64.71,2,35.55,aae0171545a30b490145a30b490a0000,北京,2017-06-15,,29.16,29.16,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.55,833afb15b1f445c69534209325eefb59,52.55,2468330.0,46970,52.55,aae0171545a30b490145a30b490a0000,北京,2017-06-14,,52.55,52.55,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.33,41616425153a4f11abbb3b89d9901e11,51.33,6264220.0,122042,51.33,aae0171545a30b490145a30b490a0000,北京,2017-06-13,,51.33,51.33,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.22,cb0f8958bdcf4941af1ee827dd70888f,51.22,4123160.0,80504,51.22,aae0171545a30b490145a30b490a0000,北京,2017-06-12,,51.22,51.22,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,47.55,00cb950d0f204b7db1be42c087e06c91,47.55,6021920.0,126633,47.55,aae0171545a30b490145a30b490a0000,北京,2017-06-09,,47.55,47.55,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.93,05f9bd1153934092bb80f89c27cc0919,49.93,5784850.0,115860,49.93,aae0171545a30b490145a30b490a0000,北京,2017-06-08,,49.93,49.93,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,48.56,cfe7ebd734a74bf3830ed55a89eb2e80,48.56,4605390.0,94837,48.56,aae0171545a30b490145a30b490a0000,北京,2017-06-07,,48.56,48.56,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,46.71,c967800db961426cb1d3f7835d8d70cc,46.71,7238610.0,154960,46.71,aae0171545a30b490145a30b490a0000,北京,2017-06-06,,46.71,46.71,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,46.62,77f505e92c454faa938553ea2d3a7fe2,46.62,3393860.0,72801,46.62,aae0171545a30b490145a30b490a0000,北京,2017-06-05,,46.62,46.62,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,46.81,be96acbad39544759fbddf86149acc2c,46.81,3752860.0,80173,46.81,aae0171545a30b490145a30b490a0000,北京,2017-06-02,,46.81,46.81,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.43,0bb57294f1224016a5a7a804e1d6cd4a,49.43,1370930.0,27733,49.43,aae0171545a30b490145a30b490a0000,北京,2017-06-01,,49.43,49.43,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.53,f93c22b652a74e7fb3fdbfeff12fd603,52.53,4952500.0,94272,52.53,aae0171545a30b490145a30b490a0000,北京,2017-05-31,,52.53,52.53,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.81,b4d17b8bf35647a08f8df9ffcb708218,52.81,5230710.0,99040,52.81,aae0171545a30b490145a30b490a0000,北京,2017-05-26,,52.81,52.81,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.28,a3cb2dc3571e413389ad22920acfe125,51.28,6461510.0,122883,51.28,aae0171545a30b490145a30b490a0000,北京,2017-05-25,,51.28,51.28,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.28,d36f01a13ea74782b17b8fcaf524a6c8,51.28,1908760.0,37219,51.28,aae0171545a30b490145a30b490a0000,北京,2017-05-24,,51.28,51.28,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.01,7aeefdb206f449aa83ebf11edbbe0404,50.01,2061310.0,41216,50.01,aae0171545a30b490145a30b490a0000,北京,2017-05-23,,50.01,50.01,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.63,635b29b0f9b942bf988ca10344528b89,50.63,840766.0,16607,50.63,aae0171545a30b490145a30b490a0000,北京,2017-05-22,,50.63,50.63,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.03,aa9d6536b04d4275a51597748e1dd56b,51.03,2061490.0,40398,51.03,aae0171545a30b490145a30b490a0000,北京,2017-05-19,,51.03,51.03,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,55.56,1d538815dbf342d28a6547ac1afc53fd,55.56,453504.0,8162,55.56,aae0171545a30b490145a30b490a0000,北京,2017-05-18,,55.56,55.56,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,59.78,d90947f2c24340e0873cd9d498fb5394,59.78,508584.0,8507,59.78,aae0171545a30b490145a30b490a0000,北京,2017-05-17,,59.78,59.78,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.75,63b6c041af6b48b18da1a47d65035da2,50.75,1843210.0,36318,50.75,aae0171545a30b490145a30b490a0000,北京,2017-05-16,,50.75,50.75,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.09,fd6aa9babaf44aeda5b66c2290996a68,51.09,595600.0,11500,51.09,aae0171545a30b490145a30b490a0000,北京,2017-05-15,,51.09,51.09,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.09,cb2570bdbcf64055a60786e682a1c9a3,51.09,656771.0,12855,51.09,aae0171545a30b490145a30b490a0000,北京,2017-05-12,,51.09,51.09,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.19,8110dec7e3674389940da397f242338b,50.19,1033770.0,20596,50.19,aae0171545a30b490145a30b490a0000,北京,2017-05-11,,50.19,50.19,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,47.72,f654ff50b0f84778818c8b394a099326,47.72,138858.0,2910,47.72,aae0171545a30b490145a30b490a0000,北京,2017-05-10,,47.72,47.72,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.32,41793a43b39241398005990de6475c76,52.32,0.0,0,52.32,aae0171545a30b490145a30b490a0000,北京,2017-05-09,,52.32,52.32,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.32,020830b458624ccfaa4b0c29f8f12bc1,52.32,104640.0,2000,52.32,aae0171545a30b490145a30b490a0000,北京,2017-05-08,,52.32,52.32,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.29,1d8b1b5bf70c495a8163afb330091f5a,50.29,872188.0,17342,50.29,aae0171545a30b490145a30b490a0000,北京,2017-05-05,,50.29,50.29,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.76,8abbb9c8944349e8a52f27d1dca701bd,51.76,568972.0,10993,51.76,aae0171545a30b490145a30b490a0000,北京,2017-05-04,,51.76,51.76,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.54,d63969042fef4346ba5e9c868a8e79ea,51.54,360840.0,7001,51.54,aae0171545a30b490145a30b490a0000,北京,2017-05-03,,51.54,51.54,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.36,7c1c547df81e43649ab0f289461114a9,50.36,583200.0,11580,50.36,aae0171545a30b490145a30b490a0000,北京,2017-05-02,,50.36,50.36,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.98,de463e995fa344218589c2d60004fa4e,49.98,1066960.0,21346,49.98,aae0171545a30b490145a30b490a0000,北京,2017-04-28,,49.98,49.98,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.46,aeacc96c50a34a95abfa7f05ffa5c210,49.46,1930530.0,39035,49.46,aae0171545a30b490145a30b490a0000,北京,2017-04-27,,49.46,49.46,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,44.96,671e88c4a6124076990e0abad776805b,44.96,5528480.0,122968,44.96,aae0171545a30b490145a30b490a0000,北京,2017-04-26,,44.96,44.96,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,42.35,967c97dc32ca4411b64e28fe61a4de0a,42.35,1367120.0,32279,42.35,aae0171545a30b490145a30b490a0000,北京,2017-04-25,,42.35,42.35,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.16,9286c24930fc40468cffee9e110725d0,49.16,1234690.0,25116,49.16,aae0171545a30b490145a30b490a0000,北京,2017-04-24,,49.16,49.16,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.16,8018ae5f8f0d428ab6ef9ea866c4760a,49.16,1234690.0,25116,49.16,aae0171545a30b490145a30b490a0000,北京,2017-04-21,,49.16,49.16,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.0,71f29be424a44d72aab0bef334ecd2d6,50.0,1687410.0,33745,50.0,aae0171545a30b490145a30b490a0000,北京,2017-04-20,,50.0,50.0,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.12,4084634142d1412a8a349030d7c4606a,51.12,677350.0,13250,51.12,aae0171545a30b490145a30b490a0000,北京,2017-04-19,,51.12,51.12,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,53.8,b6775c46faf64415ad38ad7b85e45e78,53.8,814651.0,15141,53.8,aae0171545a30b490145a30b490a0000,北京,2017-04-18,,53.8,53.8,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.81,41abc3226bf54eaf93b19257839eeb69,52.81,63903.0,1210,52.81,aae0171545a30b490145a30b490a0000,北京,2017-04-17,,52.81,52.81,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.85,8831838cd6f248e5a892815d9ee2f6fe,52.85,240490.0,4550,52.85,aae0171545a30b490145a30b490a0000,北京,2017-04-14,,52.85,52.85,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,49.66,a45b2d841bc0477087029601c02fb78e,49.66,1909940.0,38459,49.66,aae0171545a30b490145a30b490a0000,北京,2017-04-13,,49.66,49.66,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,47.83,2413b58ab41f4983ad6b9052df3ae612,47.83,1792590.0,37477,47.83,aae0171545a30b490145a30b490a0000,北京,2017-04-12,,47.83,47.83,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,47.17,9ebc5916566544da8f1bd4aa0b1f0a60,47.17,1239870.0,26285,47.17,aae0171545a30b490145a30b490a0000,北京,2017-04-11,,47.17,47.17,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.59,a492bf0326b44f39ba95c89e61a2a503,52.59,11991.6,228,52.59,aae0171545a30b490145a30b490a0000,北京,2017-04-10,,52.59,52.59,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,53.52,b134c828937248c0a058b697eb446b6c,53.52,160550.0,3000,53.52,aae0171545a30b490145a30b490a0000,北京,2017-04-07,,53.52,53.52,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,53.09,61bf541f0ad64f278bddf65bcb9d7def,53.09,954094.0,17970,53.09,aae0171545a30b490145a30b490a0000,北京,2017-04-06,,53.09,53.09,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,53.05,9b7a387ade5a432cbcfe8d168626ea48,53.05,58350.0,1100,53.05,aae0171545a30b490145a30b490a0000,北京,2017-04-05,,53.05,53.05,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.14,3b60e2237772404ca3a9dd84e6de8828,52.14,0.0,0,52.14,aae0171545a30b490145a30b490a0000,北京,2017-03-31,,52.14,52.14,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.14,e6db016badcd45aa87e07ddc1c1f83fb,52.14,213790.0,4100,52.14,aae0171545a30b490145a30b490a0000,北京,2017-03-30,,52.14,52.14,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.4,6a35edd2f0bd4393975d6d234b2c726c,52.4,1115380.0,21286,52.4,aae0171545a30b490145a30b490a0000,北京,2017-03-29,,52.4,52.4,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.24,69f2ba4fea2e424fa6d93b68da8e42af,52.24,99260.0,1900,52.24,aae0171545a30b490145a30b490a0000,北京,2017-03-28,,52.24,52.24,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.71,24479baf131d4832816eba6aa44bede6,51.71,2093750.0,40487,51.71,aae0171545a30b490145a30b490a0000,北京,2017-03-27,,51.71,51.71,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.47,68564c98fc5f4598b978702c1896623b,51.47,164700.0,3200,51.47,aae0171545a30b490145a30b490a0000,北京,2017-03-24,,51.47,51.47,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.9,c11dfb94d10c4c51990e61f1b367429e,51.9,0.0,0,51.9,aae0171545a30b490145a30b490a0000,北京,2017-03-23,,51.9,51.9,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.9,321b59ba14aa4a8796a9e5aef36de553,51.9,0.0,0,51.9,aae0171545a30b490145a30b490a0000,北京,2017-03-22,,51.9,51.9,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.9,df2001c4714f4536b6d1f497a6d689be,51.9,0.0,0,51.9,aae0171545a30b490145a30b490a0000,北京,2017-03-21,,51.9,51.9,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.9,abd4f8c7f397490a8ae5424948017d7b,51.9,0.0,0,51.9,aae0171545a30b490145a30b490a0000,北京,2017-03-20,,51.9,51.9,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.9,3662a6c1073a4eb09329a7123874cbe7,51.9,4774.8,92,51.9,aae0171545a30b490145a30b490a0000,北京,2017-03-17,,51.9,51.9,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,53.3,99a9767066824a02bf131bb08231885b,53.3,3411.2,64,53.3,aae0171545a30b490145a30b490a0000,北京,2017-03-16,,53.3,53.3,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.6,74d38f1b5abf421ba78cf9726357f3c1,52.6,4523.6,86,52.6,aae0171545a30b490145a30b490a0000,北京,2017-03-15,,52.6,52.6,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.83,a1a1d5dd10d64faf929fa388d38c2ff8,51.83,191769.0,3700,51.83,aae0171545a30b490145a30b490a0000,北京,2017-03-14,,51.83,51.83,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.96,7fca2d0e24af439ab7464f962b4b394c,50.96,0.0,0,50.96,aae0171545a30b490145a30b490a0000,北京,2017-03-13,,50.96,50.96,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.96,b692695ceaed4198b689e79644091b49,50.96,0.0,0,50.96,aae0171545a30b490145a30b490a0000,北京,2017-03-10,,50.96,50.96,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,48.98,b173d79527a942e6ab0c4004861d50e5,48.98,387957.0,7920,48.98,aae0171545a30b490145a30b490a0000,北京,2017-03-09,,48.98,48.98,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.4,acea758fa1c344228d09a22b9c67f2e3,51.4,2981.2,58,51.4,aae0171545a30b490145a30b490a0000,北京,2017-03-08,,51.4,51.4,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.3,b8477e61755f451ea5b02903e41c1aa0,52.3,941400.0,18000,52.3,aae0171545a30b490145a30b490a0000,北京,2017-03-07,,52.3,52.3,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.3,d24286d16f9d43c382ef6df93ab9a1bc,52.3,4288.6,82,52.3,aae0171545a30b490145a30b490a0000,北京,2017-03-06,,52.3,52.3,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,54.98,795f36cb466942099a28f401516fdaec,54.98,0.0,0,54.98,aae0171545a30b490145a30b490a0000,北京,2017-03-03,,54.98,54.98,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,54.98,0896a599679b407e82fbb19d62c48b60,54.98,0.0,0,54.98,aae0171545a30b490145a30b490a0000,北京,2017-03-02,,54.98,54.98,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,54.98,ac0aa11ac0f742b4a52cc8023817ebb2,54.98,0.0,0,54.98,aae0171545a30b490145a30b490a0000,北京,2017-03-01,,54.98,54.98,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,54.98,b8899a8b9d724780a59505b34d9c498c,54.98,443556.0,8068,54.98,aae0171545a30b490145a30b490a0000,北京,2017-02-28,,54.98,54.98,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,55.0,46bb9bed80a141fea1e4cd3170ed2a47,55.0,110.0,2,55.0,aae0171545a30b490145a30b490a0000,北京,2017-02-27,,55.0,55.0,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.73,d81b5790721a44c6a1128a60e7d35eb9,51.73,0.0,0,51.73,aae0171545a30b490145a30b490a0000,北京,2017-02-24,,51.73,51.73,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.73,12991a2c4758410cbaea697b5c676f28,51.73,0.0,0,51.73,aae0171545a30b490145a30b490a0000,北京,2017-02-23,,51.73,51.73,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.73,b9dbcff6536344d28baed1a1295e6ddb,51.73,569.0,11,51.73,aae0171545a30b490145a30b490a0000,北京,2017-02-22,,51.73,51.73,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.57,b9f635420d4544279adffdcfb6b904ca,50.57,3438.7,68,50.57,aae0171545a30b490145a30b490a0000,北京,2017-02-21,,50.57,50.57,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.46,3fc214961fe34dda996e03f813fb0a5e,51.46,2984.4,58,51.46,aae0171545a30b490145a30b490a0000,北京,2017-02-20,,51.46,51.46,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.3,252c198d0db147cca6770ec6688757e4,52.3,0.0,0,52.3,aae0171545a30b490145a30b490a0000,北京,2017-02-17,,52.3,52.3,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,52.3,e62365e99cfd4e3a98080586cf60e437,52.3,2928.8,56,52.3,aae0171545a30b490145a30b490a0000,北京,2017-02-16,,52.3,52.3,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,61.6,85253738672a4d1580f80ac619980f4f,61.6,2464.0,40,61.6,aae0171545a30b490145a30b490a0000,北京,2017-02-15,,61.6,61.6,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.26,cc999d61309f43a5acadacca8e5fbf51,51.26,0.0,0,51.26,aae0171545a30b490145a30b490a0000,北京,2017-02-14,,51.26,51.26,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.26,dcce80a11da042eb9cbefc68178d3678,51.26,3588.0,70,51.26,aae0171545a30b490145a30b490a0000,北京,2017-02-13,,51.26,51.26,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,51.2,1d192da8d12a4b85a170f61e938d5b27,51.2,3276.8,64,51.2,aae0171545a30b490145a30b490a0000,北京,2017-02-10,,51.2,51.2,,aae0171545a30b490145a30b490a0000,TAN,BEA
0,50.06,176c3b561d894e1c895e61ca9a7762d5,50.06,0.0,0,50.06,aae0171545a30b490145a30b490a0000,北京,2017-02-09,,50.06,50.06,,aae0171545a30b490145a30b490a0000,TAN,BEA
